id,difficulty,questionType,mechanic,skill,promptText,audioText,optionA,optionB,optionC,optionD,correctAnswer,stimulusJson,optionsJson,answerJson,hintJson,explanation,targetVocabulary,worldTags,estimatedSeconds,requiresMemoryPhase,notes
GB-0172,2,listen_find_picture,listen_run,listening,Listen and find: DOG.,Find the dog.,dog,giraffe,rabbit,duck,dog,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""dog"", ""assetKey"": ""animals_dog"", ""emoji"": ""🐶"", ""_correct"": true}, {""id"": ""B"", ""label"": ""giraffe"", ""assetKey"": ""animals_giraffe"", ""emoji"": ""🦒""}, {""id"": ""C"", ""label"": ""rabbit"", ""assetKey"": ""animals_rabbit"", ""emoji"": ""🐰""}, {""id"": ""D"", ""label"": ""duck"", ""assetKey"": ""animals_duck"", ""emoji"": ""🦆""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen again: dog."", ""strategy"": ""pulse_correct_asset""}",The correct answer is dog.,dog,animals,8,False,
GB-0173,2,color_object,answer_zone,listening,Find the purple car.,Find the purple car.,purple car,green car,red car,blue car,purple car,"{""type"": ""coloredObjects"", ""object"": ""car""}","[{""id"": ""A"", ""label"": ""purple car"", ""assetKey"": ""transport_car"", ""displayColor"": ""purple"", ""_correct"": true}, {""id"": ""B"", ""label"": ""green car"", ""assetKey"": ""transport_car"", ""displayColor"": ""green""}, {""id"": ""C"", ""label"": ""red car"", ""assetKey"": ""transport_car"", ""displayColor"": ""red""}, {""id"": ""D"", ""label"": ""blue car"", ""assetKey"": ""transport_car"", ""displayColor"": ""blue""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Look for purple."", ""strategy"": ""color_word_replay""}",Choose the purple car.,purple|car,colors,10,False,
GB-0174,2,count_objects,bell_choice,counting,How many dogs are there?,How many dogs are there?,5,4,7,6,4,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""animals_dog"", ""count"": 4, ""color"": null}], ""description"": ""4 dogs""}","[{""id"": ""A"", ""label"": ""5""}, {""id"": ""B"", ""label"": ""4"", ""_correct"": true}, {""id"": ""C"", ""label"": ""7""}, {""id"": ""D"", ""label"": ""6""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 4 dogs.,dog|4,numbers,10,False,
GB-0175,2,odd_one_out,bell_choice,categorization,Which one does NOT belong at home?,Which one does NOT belong at home?,plate,bus,table,window,bus,"{""type"": ""objectRow""}","[{""id"": ""A"", ""label"": ""plate"", ""assetKey"": ""home_plate"", ""emoji"": ""🍽️""}, {""id"": ""B"", ""label"": ""bus"", ""assetKey"": ""transport_bus"", ""emoji"": ""🚌""}, {""id"": ""C"", ""label"": ""table"", ""assetKey"": ""home_table""}, {""id"": ""D"", ""label"": ""window"", ""assetKey"": ""home_window"", ""emoji"": ""🪟""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Three belong together. One is different."", ""strategy"": ""group_three""}","bus belongs to transport, not home.",plate|window|table|bus,home|transport,12,False,
GB-0176,2,action_recognition,listen_run,listening,Who is sleeping?,Who is sleeping?,READ,SWIM,SLEEP,SIT,SLEEP,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""READ"", ""assetKey"": ""action_read""}, {""id"": ""B"", ""label"": ""SWIM"", ""assetKey"": ""action_swim""}, {""id"": ""C"", ""label"": ""SLEEP"", ""assetKey"": ""action_sleep"", ""_correct"": true}, {""id"": ""D"", ""label"": ""SIT"", ""assetKey"": ""action_sit""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find sleeping."", ""strategy"": ""replay_motion""}",The correct action is sleep.,sleep,actions,10,False,
GB-0177,2,picture_to_word,raise_board,vocabulary,What is this?,What is this?,ZEBRA,BUTTERFLY,DUCK,HORSE,BUTTERFLY,"{""type"": ""image"", ""assetKey"": ""animals_butterfly"", ""emoji"": ""🦋""}","[{""id"": ""A"", ""label"": ""ZEBRA""}, {""id"": ""B"", ""label"": ""BUTTERFLY"", ""_correct"": true}, {""id"": ""C"", ""label"": ""DUCK""}, {""id"": ""D"", ""label"": ""HORSE""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is butterfly.,butterfly,animals,10,False,
GB-0178,2,listen_find_picture,listen_run,listening,Listen and find: CHAIR.,Find the chair.,cup,box,chair,window,chair,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""cup"", ""assetKey"": ""home_cup"", ""emoji"": ""🥤""}, {""id"": ""B"", ""label"": ""box"", ""assetKey"": ""home_box"", ""emoji"": ""📦""}, {""id"": ""C"", ""label"": ""chair"", ""assetKey"": ""home_chair"", ""emoji"": ""🪑"", ""_correct"": true}, {""id"": ""D"", ""label"": ""window"", ""assetKey"": ""home_window"", ""emoji"": ""🪟""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Listen again: chair."", ""strategy"": ""pulse_correct_asset""}",The correct answer is chair.,chair,home,8,False,
GB-0179,2,color_object,answer_zone,listening,Find the black hat.,Find the black hat.,red hat,yellow hat,black hat,pink hat,black hat,"{""type"": ""coloredObjects"", ""object"": ""hat""}","[{""id"": ""A"", ""label"": ""red hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""red""}, {""id"": ""B"", ""label"": ""yellow hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""yellow""}, {""id"": ""C"", ""label"": ""black hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""black"", ""_correct"": true}, {""id"": ""D"", ""label"": ""pink hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""pink""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look for black."", ""strategy"": ""color_word_replay""}",Choose the black hat.,black|hat,colors,10,False,
GB-0180,2,count_objects,bell_choice,counting,How many milks are there?,How many milks are there?,9,8,7,4,7,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""food_milk"", ""count"": 7, ""color"": null}], ""description"": ""7 milks""}","[{""id"": ""A"", ""label"": ""9""}, {""id"": ""B"", ""label"": ""8""}, {""id"": ""C"", ""label"": ""7"", ""_correct"": true}, {""id"": ""D"", ""label"": ""4""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 7 milks.,milk|7,numbers,10,False,
GB-0181,2,odd_one_out,bell_choice,categorization,Which one does NOT belong at home?,Which one does NOT belong at home?,spoon,table,box,train,train,"{""type"": ""objectRow""}","[{""id"": ""A"", ""label"": ""spoon"", ""assetKey"": ""home_spoon"", ""emoji"": ""🥄""}, {""id"": ""B"", ""label"": ""table"", ""assetKey"": ""home_table""}, {""id"": ""C"", ""label"": ""box"", ""assetKey"": ""home_box"", ""emoji"": ""📦""}, {""id"": ""D"", ""label"": ""train"", ""assetKey"": ""transport_train"", ""emoji"": ""🚆""}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Three belong together. One is different."", ""strategy"": ""group_three""}","train belongs to transport, not home.",box|table|spoon|train,home|transport,12,False,
GB-0182,2,action_recognition,listen_run,listening,Who is sleeping?,Who is sleeping?,WRITE,SLEEP,SWIM,DANCE,SLEEP,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""WRITE"", ""assetKey"": ""action_write""}, {""id"": ""B"", ""label"": ""SLEEP"", ""assetKey"": ""action_sleep"", ""_correct"": true}, {""id"": ""C"", ""label"": ""SWIM"", ""assetKey"": ""action_swim""}, {""id"": ""D"", ""label"": ""DANCE"", ""assetKey"": ""action_dance""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find sleeping."", ""strategy"": ""replay_motion""}",The correct action is sleep.,sleep,actions,10,False,
GB-0183,2,picture_to_word,raise_board,vocabulary,What is this?,What is this?,FROG,BEAR,ELEPHANT,GIRAFFE,GIRAFFE,"{""type"": ""image"", ""assetKey"": ""animals_giraffe"", ""emoji"": ""🦒""}","[{""id"": ""A"", ""label"": ""FROG""}, {""id"": ""B"", ""label"": ""BEAR""}, {""id"": ""C"", ""label"": ""ELEPHANT""}, {""id"": ""D"", ""label"": ""GIRAFFE"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is giraffe.,giraffe,animals,10,False,
GB-0184,2,listen_find_picture,listen_run,listening,Listen and find: TOMATO.,Find the tomato.,grape,tomato,cake,banana,tomato,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""grape"", ""assetKey"": ""food_grape"", ""emoji"": ""🍇""}, {""id"": ""B"", ""label"": ""tomato"", ""assetKey"": ""food_tomato"", ""emoji"": ""🍅"", ""_correct"": true}, {""id"": ""C"", ""label"": ""cake"", ""assetKey"": ""food_cake"", ""emoji"": ""🍰""}, {""id"": ""D"", ""label"": ""banana"", ""assetKey"": ""food_banana"", ""emoji"": ""🍌""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen again: tomato."", ""strategy"": ""pulse_correct_asset""}",The correct answer is tomato.,tomato,food,8,False,
GB-0185,2,color_object,answer_zone,listening,Find the red heart.,Find the red heart.,red heart,white heart,orange heart,pink heart,red heart,"{""type"": ""coloredObjects"", ""object"": ""heart""}","[{""id"": ""A"", ""label"": ""red heart"", ""assetKey"": ""shape_heart"", ""displayColor"": ""red"", ""_correct"": true}, {""id"": ""B"", ""label"": ""white heart"", ""assetKey"": ""shape_heart"", ""displayColor"": ""white""}, {""id"": ""C"", ""label"": ""orange heart"", ""assetKey"": ""shape_heart"", ""displayColor"": ""orange""}, {""id"": ""D"", ""label"": ""pink heart"", ""assetKey"": ""shape_heart"", ""displayColor"": ""pink""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Look for red."", ""strategy"": ""color_word_replay""}",Choose the red heart.,red|heart,colors,10,False,
GB-0186,2,count_objects,bell_choice,counting,How many cats are there?,How many cats are there?,2,4,7,5,5,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""animals_cat"", ""count"": 5, ""color"": null}], ""description"": ""5 cats""}","[{""id"": ""A"", ""label"": ""2""}, {""id"": ""B"", ""label"": ""4""}, {""id"": ""C"", ""label"": ""7""}, {""id"": ""D"", ""label"": ""5"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 5 cats.,cat|5,numbers,10,False,
GB-0187,2,odd_one_out,bell_choice,categorization,Which one does NOT belong at home?,Which one does NOT belong at home?,chair,box,horse,bed,horse,"{""type"": ""objectRow""}","[{""id"": ""A"", ""label"": ""chair"", ""assetKey"": ""home_chair"", ""emoji"": ""🪑""}, {""id"": ""B"", ""label"": ""box"", ""assetKey"": ""home_box"", ""emoji"": ""📦""}, {""id"": ""C"", ""label"": ""horse"", ""assetKey"": ""animals_horse"", ""emoji"": ""🐴""}, {""id"": ""D"", ""label"": ""bed"", ""assetKey"": ""home_bed"", ""emoji"": ""🛏️""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Three belong together. One is different."", ""strategy"": ""group_three""}","horse belongs to animals, not home.",bed|box|chair|horse,home|animals,12,False,
GB-0188,2,action_recognition,listen_run,listening,Who is swimming?,Who is swimming?,SLEEP,READ,DANCE,SWIM,SWIM,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""SLEEP"", ""assetKey"": ""action_sleep""}, {""id"": ""B"", ""label"": ""READ"", ""assetKey"": ""action_read""}, {""id"": ""C"", ""label"": ""DANCE"", ""assetKey"": ""action_dance""}, {""id"": ""D"", ""label"": ""SWIM"", ""assetKey"": ""action_swim"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find swimming."", ""strategy"": ""replay_motion""}",The correct action is swim.,swim,actions,10,False,
GB-0189,2,picture_to_word,raise_board,vocabulary,What is this?,What is this?,CARROT,BANANA,JUICE,COOKIE,JUICE,"{""type"": ""image"", ""assetKey"": ""food_juice"", ""emoji"": ""🧃""}","[{""id"": ""A"", ""label"": ""CARROT""}, {""id"": ""B"", ""label"": ""BANANA""}, {""id"": ""C"", ""label"": ""JUICE"", ""_correct"": true}, {""id"": ""D"", ""label"": ""COOKIE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is juice.,juice,food,10,False,
GB-0190,2,listen_find_picture,listen_run,listening,Listen and find: HORSE.,Find the horse.,horse,tiger,giraffe,lion,horse,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""horse"", ""assetKey"": ""animals_horse"", ""emoji"": ""🐴"", ""_correct"": true}, {""id"": ""B"", ""label"": ""tiger"", ""assetKey"": ""animals_tiger"", ""emoji"": ""🐯""}, {""id"": ""C"", ""label"": ""giraffe"", ""assetKey"": ""animals_giraffe"", ""emoji"": ""🦒""}, {""id"": ""D"", ""label"": ""lion"", ""assetKey"": ""animals_lion"", ""emoji"": ""🦁""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen again: horse."", ""strategy"": ""pulse_correct_asset""}",The correct answer is horse.,horse,animals,8,False,
GB-0191,2,color_object,answer_zone,listening,Find the black ball.,Find the black ball.,brown ball,purple ball,red ball,black ball,black ball,"{""type"": ""coloredObjects"", ""object"": ""ball""}","[{""id"": ""A"", ""label"": ""brown ball"", ""assetKey"": ""object_ball"", ""displayColor"": ""brown""}, {""id"": ""B"", ""label"": ""purple ball"", ""assetKey"": ""object_ball"", ""displayColor"": ""purple""}, {""id"": ""C"", ""label"": ""red ball"", ""assetKey"": ""object_ball"", ""displayColor"": ""red""}, {""id"": ""D"", ""label"": ""black ball"", ""assetKey"": ""object_ball"", ""displayColor"": ""black"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Look for black."", ""strategy"": ""color_word_replay""}",Choose the black ball.,black|ball,colors,10,False,
GB-0192,2,count_objects,bell_choice,counting,How many ducks are there?,How many ducks are there?,8,7,5,4,7,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""animals_duck"", ""count"": 7, ""color"": null}], ""description"": ""7 ducks""}","[{""id"": ""A"", ""label"": ""8""}, {""id"": ""B"", ""label"": ""7"", ""_correct"": true}, {""id"": ""C"", ""label"": ""5""}, {""id"": ""D"", ""label"": ""4""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 7 ducks.,duck|7,numbers,10,False,
GB-0193,2,odd_one_out,bell_choice,categorization,Which one is NOT transport?,Which one is NOT transport?,board,truck,bus,boat,board,"{""type"": ""objectRow""}","[{""id"": ""A"", ""label"": ""board"", ""assetKey"": ""school_board""}, {""id"": ""B"", ""label"": ""truck"", ""assetKey"": ""transport_truck"", ""emoji"": ""🚚""}, {""id"": ""C"", ""label"": ""bus"", ""assetKey"": ""transport_bus"", ""emoji"": ""🚌""}, {""id"": ""D"", ""label"": ""boat"", ""assetKey"": ""transport_boat"", ""emoji"": ""⛵""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Three belong together. One is different."", ""strategy"": ""group_three""}","board belongs to school, not transport.",boat|bus|truck|board,transport|school,12,False,
GB-0194,2,action_recognition,listen_run,listening,Who is jumping?,Who is jumping?,JUMP,READ,STAND,RUN,JUMP,"{""type"": ""actionCards""}","[{""id"": ""A"", ""label"": ""JUMP"", ""assetKey"": ""action_jump"", ""_correct"": true}, {""id"": ""B"", ""label"": ""READ"", ""assetKey"": ""action_read""}, {""id"": ""C"", ""label"": ""STAND"", ""assetKey"": ""action_stand""}, {""id"": ""D"", ""label"": ""RUN"", ""assetKey"": ""action_run""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Watch the actions. Find jumping."", ""strategy"": ""replay_motion""}",The correct action is jump.,jump,actions,10,False,
GB-0195,2,picture_to_word,raise_board,vocabulary,What is this?,What is this?,TEACHER,STUDENT,ERASER,PEN,PEN,"{""type"": ""image"", ""assetKey"": ""school_pen"", ""emoji"": ""🖊️""}","[{""id"": ""A"", ""label"": ""TEACHER""}, {""id"": ""B"", ""label"": ""STUDENT""}, {""id"": ""C"", ""label"": ""ERASER""}, {""id"": ""D"", ""label"": ""PEN"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Look at the picture and listen again."", ""strategy"": ""replay_prompt""}",This is pen.,pen,school,10,False,
GB-0196,2,listen_find_picture,listen_run,listening,Listen and find: BUS.,Find the bus.,plane,car,train,bus,bus,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""plane"", ""assetKey"": ""transport_plane"", ""emoji"": ""✈️""}, {""id"": ""B"", ""label"": ""car"", ""assetKey"": ""transport_car"", ""emoji"": ""🚗""}, {""id"": ""C"", ""label"": ""train"", ""assetKey"": ""transport_train"", ""emoji"": ""🚆""}, {""id"": ""D"", ""label"": ""bus"", ""assetKey"": ""transport_bus"", ""emoji"": ""🚌"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Listen again: bus."", ""strategy"": ""pulse_correct_asset""}",The correct answer is bus.,bus,transport,8,False,
GB-0197,2,color_object,answer_zone,listening,Find the green hat.,Find the green hat.,white hat,green hat,pink hat,purple hat,green hat,"{""type"": ""coloredObjects"", ""object"": ""hat""}","[{""id"": ""A"", ""label"": ""white hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""white""}, {""id"": ""B"", ""label"": ""green hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""green"", ""_correct"": true}, {""id"": ""C"", ""label"": ""pink hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""pink""}, {""id"": ""D"", ""label"": ""purple hat"", ""assetKey"": ""object_hat"", ""displayColor"": ""purple""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Look for green."", ""strategy"": ""color_word_replay""}",Choose the green hat.,green|hat,colors,10,False,
GB-0198,2,count_objects,bell_choice,counting,How many cakes are there?,How many cakes are there?,1,2,5,4,2,"{""type"": ""scene"", ""objects"": [{""assetKey"": ""food_cake"", ""count"": 2, ""color"": null}], ""description"": ""2 cakes""}","[{""id"": ""A"", ""label"": ""1""}, {""id"": ""B"", ""label"": ""2"", ""_correct"": true}, {""id"": ""C"", ""label"": ""5""}, {""id"": ""D"", ""label"": ""4""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Count slowly: one, two, three..."", ""strategy"": ""count_bounce""}",There are 2 cakes.,cake|2,numbers,10,False,
GB-0199,2,odd_one_out,bell_choice,categorization,Which one is NOT an animal?,Which one is NOT an animal?,board,giraffe,bear,frog,board,"{""type"": ""objectRow""}","[{""id"": ""A"", ""label"": ""board"", ""assetKey"": ""school_board""}, {""id"": ""B"", ""label"": ""giraffe"", ""assetKey"": ""animals_giraffe"", ""emoji"": ""🦒""}, {""id"": ""C"", ""label"": ""bear"", ""assetKey"": ""animals_bear"", ""emoji"": ""🐻""}, {""id"": ""D"", ""label"": ""frog"", ""assetKey"": ""animals_frog"", ""emoji"": ""🐸""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Three belong together. One is different."", ""strategy"": ""group_three""}","board belongs to school, not animals.",giraffe|frog|bear|board,animals|school,12,False,
